subject,session,AcqGroup
sub-NDARNT541VT2,HBNsiteRU,1
sub-NDARNR734JZH,HBNsiteRU,1
sub-NDARNM783ZVV,HBNsiteRU,1
sub-NDARNM708YTF,HBNsiteRU,1
sub-NDARNL134VF0,HBNsiteRU,1
sub-NDARNK768THB,HBNsiteRU,1
sub-NDARNK740ZVM,HBNsiteRU,1
sub-NDARNK322PHW,HBNsiteRU,1
sub-NDARNK055HVH,HBNsiteRU,1
sub-NDARNE406XC3,HBNsiteRU,1
sub-NDARNE196LV0,HBNsiteRU,1
sub-NDARND697FLK,HBNsiteRU,1
sub-NDARPE056ACA,HBNsiteRU,1
sub-NDARPD029JVJ,HBNsiteRU,1
sub-NDARPB619PHV,HBNsiteRU,1
sub-NDARPA570LBF,HBNsiteRU,1
sub-NDARNZ792HBN,HBNsiteRU,1
sub-NDARND348HB3,HBNsiteRU,1
sub-NDARMN302YAV,HBNsiteRU,1
sub-NDARMM951YEH,HBNsiteRU,1
sub-NDARMM326JCB,HBNsiteRU,1
sub-NDARMM137PT6,HBNsiteRU,1
sub-NDARMM005DLK,HBNsiteRU,1
sub-NDARML024FF2,HBNsiteRU,1
sub-NDARMK416UUQ,HBNsiteRU,1
sub-NDARMJ849UKD,HBNsiteRU,1
sub-NDARMJ334ZK3,HBNsiteRU,1
sub-NDARMG196KV4,HBNsiteRU,1
sub-NDARMF508PA2,HBNsiteRU,1
sub-NDARME736MN8,HBNsiteRU,1
sub-NDARMN376BMF,HBNsiteRU,1
sub-NDARNC561KDP,HBNsiteRU,1
sub-NDARMZ687XRR,HBNsiteRU,1
sub-NDARMY294VNE,HBNsiteRU,1
sub-NDARMY254BGN,HBNsiteRU,1
sub-NDARMV274TAY,HBNsiteRU,1
sub-NDARMT784NED,HBNsiteRU,1
sub-NDARMT732GKM,HBNsiteRU,1
sub-NDARMR039JV5,HBNsiteRU,1
sub-NDARPH834YB1,HBNsiteRU,1
sub-NDARTK691PJJ,HBNsiteRU,1
sub-NDARTH473LF8,HBNsiteRU,1
sub-NDARTG396FGE,HBNsiteRU,1
sub-NDARTC865YNZ,HBNsiteRU,1
sub-NDARRZ927VC3,HBNsiteRU,1
sub-NDARRY268AF2,HBNsiteRU,1
sub-NDARRX819BZ0,HBNsiteRU,1
sub-NDARRW951BYF,HBNsiteRU,1
sub-NDARTK834FT9,HBNsiteRU,1
sub-NDARRV941EAC,HBNsiteRU,1
sub-NDARTK933KL9,HBNsiteRU,1
sub-NDARTY225EWV,HBNsiteRU,1
sub-NDARTW889JN9,HBNsiteRU,1
sub-NDARTW850GHU,HBNsiteRU,1
sub-NDARTU777GVV,HBNsiteRU,1
sub-NDARTT272WT5,HBNsiteRU,1
sub-NDARTT194LTU,HBNsiteRU,1
sub-NDARTN487KDK,HBNsiteRU,1
sub-NDARTN173MXV,HBNsiteRU,1
sub-NDARRV837BZQ,HBNsiteRU,1
sub-NDARPZ344ZGE,HBNsiteRU,1
sub-NDARPW915RGD,HBNsiteRU,1
sub-NDARPW786GC4,HBNsiteRU,1
sub-NDARPW313LAJ,HBNsiteRU,1
sub-NDARPV303LAX,HBNsiteRU,1
sub-NDARPV145KGL,HBNsiteRU,1
sub-NDARPP622WV4,HBNsiteRU,1
sub-NDARPL596YTD,HBNsiteRU,1
sub-NDARPL201YL4,HBNsiteRU,1
sub-NDARPK237YHD,HBNsiteRU,1
sub-NDARRA537FWW,HBNsiteRU,1
sub-NDARRA767WB7,HBNsiteRU,1
sub-NDARRM073JKA,HBNsiteRU,1
sub-NDARRU720LG4,HBNsiteRU,1
sub-NDARRU729XRU,HBNsiteRU,1
sub-NDARRT038VG1,HBNsiteRU,1
sub-NDARRP163YRC,HBNsiteRU,1
sub-NDARRM320RHN,HBNsiteRU,1
sub-NDARRL685WB7,HBNsiteRU,1
sub-NDARRH344TL7,HBNsiteRU,1
sub-NDARRB338YZ0,HBNsiteRU,1
sub-NDARRB359CRR,HBNsiteRU,1
sub-NDARRL660CME,HBNsiteRU,1
sub-NDARRJ989YPA,HBNsiteRU,1
sub-NDARRK882CLT,HBNsiteRU,1
sub-NDARRD720XZK,HBNsiteSI,2
sub-NDARPG072ZZ7,HBNsiteSI,2
sub-NDARPZ621ZLE,HBNsiteSI,2
sub-NDARPW482TVE,HBNsiteSI,2
sub-NDARPV249ZRF,HBNsiteSI,2
sub-NDARNM624PDC,HBNsiteSI,2
sub-NDARPR768KT4,HBNsiteSI,2
sub-NDARPP337KUQ,HBNsiteSI,2
sub-NDARPL721WTD,HBNsiteSI,2
sub-NDARPE596LZL,HBNsiteSI,2
sub-NDARNT042GRA,HBNsiteSI,2
sub-NDARPE404CMV,HBNsiteSI,2
sub-NDARPD977VX2,HBNsiteSI,2
sub-NDARNW218ZBU,HBNsiteSI,2
sub-NDARNV332JF2,HBNsiteSI,2
sub-NDARNT939YMG,HBNsiteSI,2
sub-NDARNT572CMD,HBNsiteSI,2
sub-NDARRA733VWX,HBNsiteSI,2
sub-NDARTK185PBH,HBNsiteSI,2
sub-NDARTY625VHZ,HBNsiteSI,2
sub-NDARNJ894VH2,HBNsiteSI,2
sub-NDARTX012JHM,HBNsiteSI,2
sub-NDARTU768MY1,HBNsiteSI,2
sub-NDARTR840XP1,HBNsiteSI,2
sub-NDARTR365NCY,HBNsiteSI,2
sub-NDARTM946WJ7,HBNsiteSI,2
sub-NDARUA421HT8,HBNsiteSI,2
sub-NDARTH610GMK,HBNsiteSI,2
sub-NDARTF833WXB,HBNsiteSI,2
sub-NDARRZ199KNG,HBNsiteSI,2
sub-NDARRU600XWW,HBNsiteSI,2
sub-NDARRP592GHK,HBNsiteSI,2
sub-NDARRN619WHY,HBNsiteSI,2
sub-NDARNL599TMZ,HBNsiteSI,2
sub-NDARME930DE7,HBNsiteSI,2
sub-NDARNJ715JPV,HBNsiteSI,2
sub-NDARNJ687DMC,HBNsiteSI,2
sub-NDARMJ699RJN,HBNsiteSI,2
sub-NDARMH763YZD,HBNsiteSI,2
sub-NDARME656MTN,HBNsiteSI,2
sub-NDARMC412BCK,HBNsiteSI,2
sub-NDARMA875ARE,HBNsiteSI,2
sub-NDARLZ228PCB,HBNsiteSI,2
sub-NDARLZ104NDT,HBNsiteSI,2
sub-NDARLL389TUF,HBNsiteSI,2
sub-NDARLG942AZ1,HBNsiteSI,2
sub-NDARLF283KJX,HBNsiteSI,2
sub-NDARLB017MBJ,HBNsiteSI,2
sub-NDARKX761BH9,HBNsiteSI,2
sub-NDARKX346VTV,HBNsiteSI,2
sub-NDARUF069EHR,HBNsiteSI,2
sub-NDARKW999WZD,HBNsiteSI,2
sub-NDARML142BEK,HBNsiteSI,2
sub-NDARML148UCE,HBNsiteSI,2
sub-NDARMM386PL6,HBNsiteSI,2
sub-NDARMY967HNA,HBNsiteSI,2
sub-NDARNH342XLK,HBNsiteSI,2
sub-NDARNG689AAP,HBNsiteSI,2
sub-NDARNF954MK3,HBNsiteSI,2
sub-NDARNE511XHU,HBNsiteSI,2
sub-NDARMZ908DUR,HBNsiteSI,2
sub-NDARMY533CYM,HBNsiteSI,2
sub-NDARMM782KJK,HBNsiteSI,2
sub-NDARMV410ZFY,HBNsiteSI,2
sub-NDARMV247HRA,HBNsiteSI,2
sub-NDARMR242UKQ,HBNsiteSI,2
sub-NDARMM905VYR,HBNsiteSI,2
sub-NDARUD764NFJ,HBNsiteSI,2
sub-NDARXY337ZH9,HBNsiteSI,2
sub-NDARUF935UL3,HBNsiteSI,2
sub-NDARUG507AZX,HBNsiteSI,2
sub-NDARYM257RR6,HBNsiteSI,2
sub-NDARYL272HDW,HBNsiteSI,2
sub-NDARYH996DA9,HBNsiteSI,2
sub-NDARYH110YV9,HBNsiteSI,2
sub-NDARYB563VRT,HBNsiteSI,2
sub-NDARXU679ZE8,HBNsiteSI,2
sub-NDARXU437UFZ,HBNsiteSI,2
sub-NDARXN425ZJB,HBNsiteSI,2
sub-NDARXN047RUT,HBNsiteSI,2
sub-NDARXK462WRZ,HBNsiteSI,2
sub-NDARXK164TNN,HBNsiteSI,2
sub-NDARXJ799NEB,HBNsiteSI,2
sub-NDARXJ696AMX,HBNsiteSI,2
sub-NDARXJ468UGL,HBNsiteSI,2
