subject,session,AcqGroup
NDARUU615WPR,HBNsiteCBIC,2
NDARUT891XYJ,HBNsiteCBIC,2
NDARUT233WU9,HBNsiteCBIC,2
NDARUR126CFH,HBNsiteCBIC,2
NDARVC673HFA,HBNsiteCBIC,2
NDARVC711ZK0,HBNsiteCBIC,2
NDARVN715MJ9,HBNsiteCBIC,2
NDARVN363NNQ,HBNsiteCBIC,2
NDARVG761NR2,HBNsiteCBIC,2
NDARVG132NF6,HBNsiteCBIC,2
NDARVF159VP9,HBNsiteCBIC,2
NDARVD543CMZ,HBNsiteCBIC,2
NDARZF170TZ0,HBNsiteCBIC,2
NDARZE963MEU,HBNsiteCBIC,2
NDARZC058BA5,HBNsiteCBIC,2
NDARZA511FYF,HBNsiteCBIC,2
NDARYZ986HEW,HBNsiteCBIC,2
NDARYZ871DXQ,HBNsiteCBIC,2
NDARYX008UCU,HBNsiteCBIC,2
NDARYU120NDA,HBNsiteCBIC,2
NDARZG861CXJ,HBNsiteCBIC,2
NDARZH366BF8,HBNsiteCBIC,2
NDARZW873DN3,HBNsiteCBIC,2
NDARZM903TNL,HBNsiteCBIC,2
NDARZK601NG9,HBNsiteCBIC,2
NDARZJ587UZU,HBNsiteCBIC,2
NDARYN474PEK,HBNsiteCBIC,2
NDARYN174NPH,HBNsiteCBIC,2
NDARXY532ZTT,HBNsiteCBIC,2
NDARXR346UT5,HBNsiteCBIC,2
NDARXZ902NFM,HBNsiteCBIC,2
NDARXL697DA6,HBNsiteCBIC,2
NDARXL023GFG,HBNsiteCBIC,2
NDARXK986EK6,HBNsiteCBIC,2
NDARXK009VGV,HBNsiteCBIC,2
NDARYM277DEA,HBNsiteCBIC,2
NDARYH697TPA,HBNsiteCBIC,2
NDARYG988PUQ,HBNsiteCBIC,2
NDARYF699FW0,HBNsiteCBIC,2
NDARYE221LZB,HBNsiteCBIC,2
NDARYA898BRE,HBNsiteCBIC,2
NDARNH147WGN,HBNsiteCBIC,2
NDARNU770PM5,HBNsiteCBIC,2
NDARNL926VB7,HBNsiteCBIC,2
NDARNL587LVL,HBNsiteCBIC,2
NDARNJ633HHX,HBNsiteCBIC,2
NDARPH176EWC,HBNsiteCBIC,2
NDARPL215MTH,HBNsiteCBIC,2
NDARPL194XDX,HBNsiteCBIC,2
NDARPH513LP3,HBNsiteCBIC,2
NDARPH152GU1,HBNsiteCBIC,2
NDARPD855ARC,HBNsiteCBIC,2
NDARPF937BDQ,HBNsiteCBIC,2
NDARPF459CME,HBNsiteCBIC,2
NDARPE752VYE,HBNsiteCBIC,2
NDARNF873FCV,HBNsiteCBIC,2
NDARMK825WAX,HBNsiteCBIC,2
NDARMG451PJA,HBNsiteCBIC,2
NDARMC473UHD,HBNsiteCBIC,2
NDARMB216LA6,HBNsiteCBIC,2
NDARMA449YB6,HBNsiteCBIC,2
NDARMT461DNB,HBNsiteCBIC,2
NDARMT661WCR,HBNsiteCBIC,2
NDARNF359TBZ,HBNsiteCBIC,2
NDARNB905CFU,HBNsiteCBIC,2
NDARMZ366UY8,HBNsiteCBIC,2
NDARMY873XG5,HBNsiteCBIC,2
NDARMV822KWR,HBNsiteCBIC,2
NDARMV605LGH,HBNsiteCBIC,2
NDARMV319CAT,HBNsiteCBIC,2
NDARTM501BT2,HBNsiteCBIC,2
NDARTK357VHL,HBNsiteCBIC,2
NDARTJ433TB5,HBNsiteCBIC,2
NDARTG679NKQ,HBNsiteCBIC,2
NDARTF781TM8,HBNsiteCBIC,2
NDARTF776EYR,HBNsiteCBIC,2
NDARTD925CTP,HBNsiteCBIC,2
NDARTB203DU7,HBNsiteCBIC,2
NDARUE398GGV,HBNsiteCBIC,2
NDARRE445RHR,HBNsiteCBIC,2
NDARRC982ZE9,HBNsiteCBIC,2
NDARRC295CHW,HBNsiteCBIC,2
NDARRB901DWV,HBNsiteCBIC,2
NDARRK545WNM,HBNsiteCBIC,2
NDARRL315KV3,HBNsiteCBIC,2
NDARRY768ZH3,HBNsiteCBIC,2
NDARRY006EMB,HBNsiteCBIC,2
