subject,session,AcqGroup
NDARGM240YJM,HBNsiteCBIC,4
NDARGG423UMK,HBNsiteCBIC,4
NDARGG058DYF,HBNsiteCBIC,4
NDARGB817AHC,HBNsiteCBIC,4
NDARKN520GGD,HBNsiteCBIC,4
NDARLN749FML,HBNsiteCBIC,4
NDARLL626XFF,HBNsiteCBIC,4
NDARLK690ZK9,HBNsiteCBIC,4
NDARLE335PRN,HBNsiteCBIC,4
NDARLE282UHJ,HBNsiteCBIC,4
NDARJV062AM0,HBNsiteCBIC,4
NDARJM765EZF,HBNsiteCBIC,4
NDARJK995KMG,HBNsiteCBIC,4
NDARJK147LNJ,HBNsiteCBIC,4
