subject,session,AcqGroup
sub-NDARDU799BZF,HBNsiteSI,1
sub-NDARDR658DRA,HBNsiteSI,1
sub-NDAREM018TJQ,HBNsiteSI,1
sub-NDAREM141CKP,HBNsiteSI,1
sub-NDARET653TAM,HBNsiteSI,1
sub-NDARFY612EMR,HBNsiteSI,1
sub-NDARFW444PN1,HBNsiteSI,1
sub-NDARFW292PBD,HBNsiteSI,1
sub-NDARFW130NGG,HBNsiteSI,1
sub-NDARFT834NT1,HBNsiteSI,1
sub-NDARFR109LKT,HBNsiteSI,1
sub-NDARFN452VPC,HBNsiteSI,1
sub-NDARFM080VAF,HBNsiteSI,1
sub-NDARFB500HHN,HBNsiteSI,1
sub-NDARFB107PVH,HBNsiteSI,1
sub-NDARFA464HJQ,HBNsiteSI,1
sub-NDAREZ098ZPE,HBNsiteSI,1
sub-NDAREY962BM7,HBNsiteSI,1
sub-NDARDN770HY6,HBNsiteSI,1
sub-NDARDM425CG2,HBNsiteSI,1
sub-NDARGA967MGC,HBNsiteSI,1
sub-NDARAV894XWD,HBNsiteSI,1
sub-NDARBK669XJQ,HBNsiteSI,1
sub-NDARBG702FED,HBNsiteSI,1
sub-NDARBB854DRN,HBNsiteSI,1
sub-NDARBA521RA8,HBNsiteSI,1
sub-NDARAV945MCQ,HBNsiteSI,1
sub-NDARAV747WVL,HBNsiteSI,1
sub-NDARDK983BDA,HBNsiteSI,1
sub-NDARAT299YRR,HBNsiteSI,1
sub-NDARAT100AEQ,HBNsiteSI,1
sub-NDARAR025WX4,HBNsiteSI,1
sub-NDARAM277WZT,HBNsiteSI,1
sub-NDARAJ366ZFA,HBNsiteSI,1
sub-NDARAE199TDD,HBNsiteSI,1
sub-NDARAD481FXF,HBNsiteSI,1
sub-NDARBM213BEA,HBNsiteSI,1
sub-NDARBU112XZE,HBNsiteSI,1
sub-NDARBV364MBC,HBNsiteSI,1
sub-NDARDH328DR9,HBNsiteSI,1
sub-NDARDB804YHE,HBNsiteSI,1
sub-NDARDA695XTL,HBNsiteSI,1
sub-NDARCW419GBD,HBNsiteSI,1
sub-NDARCP360AFD,HBNsiteSI,1
sub-NDARCL080RHP,HBNsiteSI,1
sub-NDARCJ007GF8,HBNsiteSI,1
sub-NDARCD401HGZ,HBNsiteSI,1
sub-NDARCB959FY4,HBNsiteSI,1
sub-NDARCA186WGH,HBNsiteSI,1
sub-NDARBZ216FW8,HBNsiteSI,1
sub-NDARFZ296UNG,HBNsiteSI,1
sub-NDARGE366WNC,HBNsiteSI,1
sub-NDARMJ699RJN,HBNsiteSI,1
sub-NDARKF615JNZ,HBNsiteSI,1
sub-NDARKR195PL9,HBNsiteSI,1
sub-NDARKR010EN7,HBNsiteSI,1
sub-NDARKM551DA4,HBNsiteSI,1
sub-NDARKH741PL8,HBNsiteSI,1
sub-NDARKH421UB1,HBNsiteSI,1
sub-NDARKG785VAJ,HBNsiteSI,1
sub-NDARKC452YVR,HBNsiteSI,1
sub-NDARJR525HTX,HBNsiteSI,1
sub-NDARKC403LRW,HBNsiteSI,1
sub-NDARKA429EPF,HBNsiteSI,1
sub-NDARJV894XP2,HBNsiteSI,1
sub-NDARJT730WP0,HBNsiteSI,1
sub-NDARJT606WGQ,HBNsiteSI,1
sub-NDARKW999WZD,HBNsiteSI,1
sub-NDARKX346VTV,HBNsiteSI,1
sub-NDARKX761BH9,HBNsiteSI,1
sub-NDARMH763YZD,HBNsiteSI,1
sub-NDARME930DE7,HBNsiteSI,1
sub-NDARME656MTN,HBNsiteSI,1
sub-NDARMC412BCK,HBNsiteSI,1
sub-NDARMA875ARE,HBNsiteSI,1
sub-NDARLZ228PCB,HBNsiteSI,1
sub-NDARLZ104NDT,HBNsiteSI,1
sub-NDARLL389TUF,HBNsiteSI,1
sub-NDARLG942AZ1,HBNsiteSI,1
sub-NDARLF283KJX,HBNsiteSI,1
sub-NDARLB017MBJ,HBNsiteSI,1
sub-NDARJR687LGX,HBNsiteSI,1
sub-NDARJP489HCE,HBNsiteSI,1
sub-NDARGY148EVU,HBNsiteSI,1
sub-NDARHF023VG3,HBNsiteSI,1
sub-NDARHD059PEQ,HBNsiteSI,1
sub-NDARHB993EV0,HBNsiteSI,1
sub-NDARGY054ENV,HBNsiteSI,1
sub-NDARGT022BEW,HBNsiteSI,1
sub-NDARGM498YFL,HBNsiteSI,1
sub-NDARGL963HU4,HBNsiteSI,1
sub-NDARGL834CMQ,HBNsiteSI,1
sub-NDARHJ946UPH,HBNsiteSI,1
sub-NDARHL238VL2,HBNsiteSI,1
sub-NDARHL358LGQ,HBNsiteSI,1
sub-NDARJM708VGE,HBNsiteSI,1
sub-NDARJK085PZL,HBNsiteSI,1
sub-NDARJC514CE0,HBNsiteSI,1
sub-NDARHZ439EBY,HBNsiteSI,1
sub-NDARHX877BLQ,HBNsiteSI,1
sub-NDARHX739YBW,HBNsiteSI,1
sub-NDARHW216PER,HBNsiteSI,1
sub-NDARHR944BBY,HBNsiteSI,1
sub-NDARHP558MGA,HBNsiteSI,1
sub-NDARHP176DPE,HBNsiteSI,1
sub-NDARHM615PJH,HBNsiteSI,1
sub-NDARHM273AXL,HBNsiteSI,1
sub-NDARZW013RUH,HBNsiteSI,1
sub-NDARRU720LG4,HBNsiteRU,2
sub-NDARRT038VG1,HBNsiteRU,2
sub-NDARRP163YRC,HBNsiteRU,2
sub-NDARRM320RHN,HBNsiteRU,2
sub-NDARRV837BZQ,HBNsiteRU,2
sub-NDARRL685WB7,HBNsiteRU,2
sub-NDARRY268AF2,HBNsiteRU,2
